publication_vintage_date,reference_date,characteristic_category_id,statistic_basis_id,indigenous_status_id,jurisdiction_id,observation_period_id,characteristic_group_id,classification_context_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_statistic_basis,raw_indigenous_status,raw_jurisdiction,raw_observation_period,raw_characteristic_group,raw_classification_context
2025-06-30,2025-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,COUNT,INDIGENOUS_STATUS_NON_INDIGENOUS,TAS,2025-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,82,observed,82,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 9,R49C15,sha256:9494f08d44726e45d3e50a955e569dc13477a3cc10429ed197ebd7bce78afdf7,criminal-courts-australia,sha256:d1dabd2023bde3ca36059657c268427d75750346e7fa7bb2de25e2d29a4b42ea,tidy.table-family-acceptance/v2,sha256:ceaf2f65b03657f7436082c381ad2a74e5b5307b4668f89a049882c829e6b408,sha256:3971401035f5696c2e81f647590056db3df78e0ac8126073267644b8ed0b62d9,sha256:86f5c2dab29f3edc4f8c404d17e76391688cfc184c60980d09507f07e4b5c9b2,human-authored/deterministic-map-v1,replay:sha256:da4b4c9cef8db5fe529f965852036eb6ce1fc0c085d5d62f93b0eb02af7263cd,Transfer to other court levels,Transfer to other court levels,Non-Indigenous,Tas.(a),2024–25,Method of finalisation,"FDV Table 9 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by selected states and territories, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,COUNT,INDIGENOUS_STATUS_NOT_STATED,ACT,2025-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,0,observed,0,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 9,R49C24,sha256:9494f08d44726e45d3e50a955e569dc13477a3cc10429ed197ebd7bce78afdf7,criminal-courts-australia,sha256:d1dabd2023bde3ca36059657c268427d75750346e7fa7bb2de25e2d29a4b42ea,tidy.table-family-acceptance/v2,sha256:ceaf2f65b03657f7436082c381ad2a74e5b5307b4668f89a049882c829e6b408,sha256:3971401035f5696c2e81f647590056db3df78e0ac8126073267644b8ed0b62d9,sha256:86f5c2dab29f3edc4f8c404d17e76391688cfc184c60980d09507f07e4b5c9b2,human-authored/deterministic-map-v1,replay:sha256:da4b4c9cef8db5fe529f965852036eb6ce1fc0c085d5d62f93b0eb02af7263cd,Transfer to other court levels,Transfer to other court levels,Not stated,ACT(c),2024–25,Method of finalisation,"FDV Table 9 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by selected states and territories, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,COUNT,INDIGENOUS_STATUS_NOT_STATED,NSW,2025-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,15,observed,15,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 9,R49C4,sha256:9494f08d44726e45d3e50a955e569dc13477a3cc10429ed197ebd7bce78afdf7,criminal-courts-australia,sha256:d1dabd2023bde3ca36059657c268427d75750346e7fa7bb2de25e2d29a4b42ea,tidy.table-family-acceptance/v2,sha256:ceaf2f65b03657f7436082c381ad2a74e5b5307b4668f89a049882c829e6b408,sha256:3971401035f5696c2e81f647590056db3df78e0ac8126073267644b8ed0b62d9,sha256:86f5c2dab29f3edc4f8c404d17e76391688cfc184c60980d09507f07e4b5c9b2,human-authored/deterministic-map-v1,replay:sha256:da4b4c9cef8db5fe529f965852036eb6ce1fc0c085d5d62f93b0eb02af7263cd,Transfer to other court levels,Transfer to other court levels,Not stated,NSW,2024–25,Method of finalisation,"FDV Table 9 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by selected states and territories, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,COUNT,INDIGENOUS_STATUS_NOT_STATED,NT,2025-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,0,observed,0,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 9,R49C20,sha256:9494f08d44726e45d3e50a955e569dc13477a3cc10429ed197ebd7bce78afdf7,criminal-courts-australia,sha256:d1dabd2023bde3ca36059657c268427d75750346e7fa7bb2de25e2d29a4b42ea,tidy.table-family-acceptance/v2,sha256:ceaf2f65b03657f7436082c381ad2a74e5b5307b4668f89a049882c829e6b408,sha256:3971401035f5696c2e81f647590056db3df78e0ac8126073267644b8ed0b62d9,sha256:86f5c2dab29f3edc4f8c404d17e76391688cfc184c60980d09507f07e4b5c9b2,human-authored/deterministic-map-v1,replay:sha256:da4b4c9cef8db5fe529f965852036eb6ce1fc0c085d5d62f93b0eb02af7263cd,Transfer to other court levels,Transfer to other court levels,Not stated,NT(b),2024–25,Method of finalisation,"FDV Table 9 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by selected states and territories, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,COUNT,INDIGENOUS_STATUS_NOT_STATED,QLD,2025-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,23,observed,23,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 9,R49C8,sha256:9494f08d44726e45d3e50a955e569dc13477a3cc10429ed197ebd7bce78afdf7,criminal-courts-australia,sha256:d1dabd2023bde3ca36059657c268427d75750346e7fa7bb2de25e2d29a4b42ea,tidy.table-family-acceptance/v2,sha256:ceaf2f65b03657f7436082c381ad2a74e5b5307b4668f89a049882c829e6b408,sha256:3971401035f5696c2e81f647590056db3df78e0ac8126073267644b8ed0b62d9,sha256:86f5c2dab29f3edc4f8c404d17e76391688cfc184c60980d09507f07e4b5c9b2,human-authored/deterministic-map-v1,replay:sha256:da4b4c9cef8db5fe529f965852036eb6ce1fc0c085d5d62f93b0eb02af7263cd,Transfer to other court levels,Transfer to other court levels,Not stated,Qld,2024–25,Method of finalisation,"FDV Table 9 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by selected states and territories, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,COUNT,INDIGENOUS_STATUS_NOT_STATED,SA,2025-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,5,observed,5,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 9,R49C12,sha256:9494f08d44726e45d3e50a955e569dc13477a3cc10429ed197ebd7bce78afdf7,criminal-courts-australia,sha256:d1dabd2023bde3ca36059657c268427d75750346e7fa7bb2de25e2d29a4b42ea,tidy.table-family-acceptance/v2,sha256:ceaf2f65b03657f7436082c381ad2a74e5b5307b4668f89a049882c829e6b408,sha256:3971401035f5696c2e81f647590056db3df78e0ac8126073267644b8ed0b62d9,sha256:86f5c2dab29f3edc4f8c404d17e76391688cfc184c60980d09507f07e4b5c9b2,human-authored/deterministic-map-v1,replay:sha256:da4b4c9cef8db5fe529f965852036eb6ce1fc0c085d5d62f93b0eb02af7263cd,Transfer to other court levels,Transfer to other court levels,Not stated,SA,2024–25,Method of finalisation,"FDV Table 9 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by selected states and territories, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,COUNT,INDIGENOUS_STATUS_NOT_STATED,TAS,2025-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,7,observed,7,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 9,R49C16,sha256:9494f08d44726e45d3e50a955e569dc13477a3cc10429ed197ebd7bce78afdf7,criminal-courts-australia,sha256:d1dabd2023bde3ca36059657c268427d75750346e7fa7bb2de25e2d29a4b42ea,tidy.table-family-acceptance/v2,sha256:ceaf2f65b03657f7436082c381ad2a74e5b5307b4668f89a049882c829e6b408,sha256:3971401035f5696c2e81f647590056db3df78e0ac8126073267644b8ed0b62d9,sha256:86f5c2dab29f3edc4f8c404d17e76391688cfc184c60980d09507f07e4b5c9b2,human-authored/deterministic-map-v1,replay:sha256:da4b4c9cef8db5fe529f965852036eb6ce1fc0c085d5d62f93b0eb02af7263cd,Transfer to other court levels,Transfer to other court levels,Not stated,Tas.(a),2024–25,Method of finalisation,"FDV Table 9 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by selected states and territories, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,COUNT,INDIGENOUS_STATUS_TOTAL,ACT,2025-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,91,observed,91,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 9,R49C25,sha256:9494f08d44726e45d3e50a955e569dc13477a3cc10429ed197ebd7bce78afdf7,criminal-courts-australia,sha256:d1dabd2023bde3ca36059657c268427d75750346e7fa7bb2de25e2d29a4b42ea,tidy.table-family-acceptance/v2,sha256:ceaf2f65b03657f7436082c381ad2a74e5b5307b4668f89a049882c829e6b408,sha256:3971401035f5696c2e81f647590056db3df78e0ac8126073267644b8ed0b62d9,sha256:86f5c2dab29f3edc4f8c404d17e76391688cfc184c60980d09507f07e4b5c9b2,human-authored/deterministic-map-v1,replay:sha256:da4b4c9cef8db5fe529f965852036eb6ce1fc0c085d5d62f93b0eb02af7263cd,Transfer to other court levels,Transfer to other court levels,Total,ACT(c),2024–25,Method of finalisation,"FDV Table 9 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by selected states and territories, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,COUNT,INDIGENOUS_STATUS_TOTAL,NSW,2025-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,700,observed,700,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 9,R49C5,sha256:9494f08d44726e45d3e50a955e569dc13477a3cc10429ed197ebd7bce78afdf7,criminal-courts-australia,sha256:d1dabd2023bde3ca36059657c268427d75750346e7fa7bb2de25e2d29a4b42ea,tidy.table-family-acceptance/v2,sha256:ceaf2f65b03657f7436082c381ad2a74e5b5307b4668f89a049882c829e6b408,sha256:3971401035f5696c2e81f647590056db3df78e0ac8126073267644b8ed0b62d9,sha256:86f5c2dab29f3edc4f8c404d17e76391688cfc184c60980d09507f07e4b5c9b2,human-authored/deterministic-map-v1,replay:sha256:da4b4c9cef8db5fe529f965852036eb6ce1fc0c085d5d62f93b0eb02af7263cd,Transfer to other court levels,Transfer to other court levels,Total,NSW,2024–25,Method of finalisation,"FDV Table 9 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by selected states and territories, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,COUNT,INDIGENOUS_STATUS_TOTAL,NT,2025-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,137,observed,137,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 9,R49C21,sha256:9494f08d44726e45d3e50a955e569dc13477a3cc10429ed197ebd7bce78afdf7,criminal-courts-australia,sha256:d1dabd2023bde3ca36059657c268427d75750346e7fa7bb2de25e2d29a4b42ea,tidy.table-family-acceptance/v2,sha256:ceaf2f65b03657f7436082c381ad2a74e5b5307b4668f89a049882c829e6b408,sha256:3971401035f5696c2e81f647590056db3df78e0ac8126073267644b8ed0b62d9,sha256:86f5c2dab29f3edc4f8c404d17e76391688cfc184c60980d09507f07e4b5c9b2,human-authored/deterministic-map-v1,replay:sha256:da4b4c9cef8db5fe529f965852036eb6ce1fc0c085d5d62f93b0eb02af7263cd,Transfer to other court levels,Transfer to other court levels,Total,NT(b),2024–25,Method of finalisation,"FDV Table 9 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by selected states and territories, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,COUNT,INDIGENOUS_STATUS_TOTAL,QLD,2025-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,1609,observed,1609,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 9,R49C9,sha256:9494f08d44726e45d3e50a955e569dc13477a3cc10429ed197ebd7bce78afdf7,criminal-courts-australia,sha256:d1dabd2023bde3ca36059657c268427d75750346e7fa7bb2de25e2d29a4b42ea,tidy.table-family-acceptance/v2,sha256:ceaf2f65b03657f7436082c381ad2a74e5b5307b4668f89a049882c829e6b408,sha256:3971401035f5696c2e81f647590056db3df78e0ac8126073267644b8ed0b62d9,sha256:86f5c2dab29f3edc4f8c404d17e76391688cfc184c60980d09507f07e4b5c9b2,human-authored/deterministic-map-v1,replay:sha256:da4b4c9cef8db5fe529f965852036eb6ce1fc0c085d5d62f93b0eb02af7263cd,Transfer to other court levels,Transfer to other court levels,Total,Qld,2024–25,Method of finalisation,"FDV Table 9 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by selected states and territories, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,COUNT,INDIGENOUS_STATUS_TOTAL,SA,2025-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,177,observed,177,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 9,R49C13,sha256:9494f08d44726e45d3e50a955e569dc13477a3cc10429ed197ebd7bce78afdf7,criminal-courts-australia,sha256:d1dabd2023bde3ca36059657c268427d75750346e7fa7bb2de25e2d29a4b42ea,tidy.table-family-acceptance/v2,sha256:ceaf2f65b03657f7436082c381ad2a74e5b5307b4668f89a049882c829e6b408,sha256:3971401035f5696c2e81f647590056db3df78e0ac8126073267644b8ed0b62d9,sha256:86f5c2dab29f3edc4f8c404d17e76391688cfc184c60980d09507f07e4b5c9b2,human-authored/deterministic-map-v1,replay:sha256:da4b4c9cef8db5fe529f965852036eb6ce1fc0c085d5d62f93b0eb02af7263cd,Transfer to other court levels,Transfer to other court levels,Total,SA,2024–25,Method of finalisation,"FDV Table 9 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by selected states and territories, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_TRANSFER_TO_OTHER_COURT_LEVELS,COUNT,INDIGENOUS_STATUS_TOTAL,TAS,2025-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,118,observed,118,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 9,R49C17,sha256:9494f08d44726e45d3e50a955e569dc13477a3cc10429ed197ebd7bce78afdf7,criminal-courts-australia,sha256:d1dabd2023bde3ca36059657c268427d75750346e7fa7bb2de25e2d29a4b42ea,tidy.table-family-acceptance/v2,sha256:ceaf2f65b03657f7436082c381ad2a74e5b5307b4668f89a049882c829e6b408,sha256:3971401035f5696c2e81f647590056db3df78e0ac8126073267644b8ed0b62d9,sha256:86f5c2dab29f3edc4f8c404d17e76391688cfc184c60980d09507f07e4b5c9b2,human-authored/deterministic-map-v1,replay:sha256:da4b4c9cef8db5fe529f965852036eb6ce1fc0c085d5d62f93b0eb02af7263cd,Transfer to other court levels,Transfer to other court levels,Total,Tas.(a),2024–25,Method of finalisation,"FDV Table 9 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by selected states and territories, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,COUNT,INDIGENOUS_STATUS_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER,ACT,2025-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,23,observed,23,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 9,R50C22,sha256:9494f08d44726e45d3e50a955e569dc13477a3cc10429ed197ebd7bce78afdf7,criminal-courts-australia,sha256:d1dabd2023bde3ca36059657c268427d75750346e7fa7bb2de25e2d29a4b42ea,tidy.table-family-acceptance/v2,sha256:ceaf2f65b03657f7436082c381ad2a74e5b5307b4668f89a049882c829e6b408,sha256:3971401035f5696c2e81f647590056db3df78e0ac8126073267644b8ed0b62d9,sha256:86f5c2dab29f3edc4f8c404d17e76391688cfc184c60980d09507f07e4b5c9b2,human-authored/deterministic-map-v1,replay:sha256:da4b4c9cef8db5fe529f965852036eb6ce1fc0c085d5d62f93b0eb02af7263cd,Withdrawn by prosecution(m),Withdrawn by prosecution(m),Aboriginal and Torres Strait Islander,ACT(c),2024–25,Method of finalisation,"FDV Table 9 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by selected states and territories, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,COUNT,INDIGENOUS_STATUS_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER,NSW,2025-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,2249,observed,2249,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 9,R50C2,sha256:9494f08d44726e45d3e50a955e569dc13477a3cc10429ed197ebd7bce78afdf7,criminal-courts-australia,sha256:d1dabd2023bde3ca36059657c268427d75750346e7fa7bb2de25e2d29a4b42ea,tidy.table-family-acceptance/v2,sha256:ceaf2f65b03657f7436082c381ad2a74e5b5307b4668f89a049882c829e6b408,sha256:3971401035f5696c2e81f647590056db3df78e0ac8126073267644b8ed0b62d9,sha256:86f5c2dab29f3edc4f8c404d17e76391688cfc184c60980d09507f07e4b5c9b2,human-authored/deterministic-map-v1,replay:sha256:da4b4c9cef8db5fe529f965852036eb6ce1fc0c085d5d62f93b0eb02af7263cd,Withdrawn by prosecution(m),Withdrawn by prosecution(m),Aboriginal and Torres Strait Islander,NSW,2024–25,Method of finalisation,"FDV Table 9 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by selected states and territories, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,COUNT,INDIGENOUS_STATUS_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER,NT,2025-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,572,observed,572,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 9,R50C18,sha256:9494f08d44726e45d3e50a955e569dc13477a3cc10429ed197ebd7bce78afdf7,criminal-courts-australia,sha256:d1dabd2023bde3ca36059657c268427d75750346e7fa7bb2de25e2d29a4b42ea,tidy.table-family-acceptance/v2,sha256:ceaf2f65b03657f7436082c381ad2a74e5b5307b4668f89a049882c829e6b408,sha256:3971401035f5696c2e81f647590056db3df78e0ac8126073267644b8ed0b62d9,sha256:86f5c2dab29f3edc4f8c404d17e76391688cfc184c60980d09507f07e4b5c9b2,human-authored/deterministic-map-v1,replay:sha256:da4b4c9cef8db5fe529f965852036eb6ce1fc0c085d5d62f93b0eb02af7263cd,Withdrawn by prosecution(m),Withdrawn by prosecution(m),Aboriginal and Torres Strait Islander,NT(b),2024–25,Method of finalisation,"FDV Table 9 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by selected states and territories, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,COUNT,INDIGENOUS_STATUS_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER,QLD,2025-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,556,observed,556,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 9,R50C6,sha256:9494f08d44726e45d3e50a955e569dc13477a3cc10429ed197ebd7bce78afdf7,criminal-courts-australia,sha256:d1dabd2023bde3ca36059657c268427d75750346e7fa7bb2de25e2d29a4b42ea,tidy.table-family-acceptance/v2,sha256:ceaf2f65b03657f7436082c381ad2a74e5b5307b4668f89a049882c829e6b408,sha256:3971401035f5696c2e81f647590056db3df78e0ac8126073267644b8ed0b62d9,sha256:86f5c2dab29f3edc4f8c404d17e76391688cfc184c60980d09507f07e4b5c9b2,human-authored/deterministic-map-v1,replay:sha256:da4b4c9cef8db5fe529f965852036eb6ce1fc0c085d5d62f93b0eb02af7263cd,Withdrawn by prosecution(m),Withdrawn by prosecution(m),Aboriginal and Torres Strait Islander,Qld,2024–25,Method of finalisation,"FDV Table 9 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by selected states and territories, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,COUNT,INDIGENOUS_STATUS_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER,SA,2025-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,955,observed,955,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 9,R50C10,sha256:9494f08d44726e45d3e50a955e569dc13477a3cc10429ed197ebd7bce78afdf7,criminal-courts-australia,sha256:d1dabd2023bde3ca36059657c268427d75750346e7fa7bb2de25e2d29a4b42ea,tidy.table-family-acceptance/v2,sha256:ceaf2f65b03657f7436082c381ad2a74e5b5307b4668f89a049882c829e6b408,sha256:3971401035f5696c2e81f647590056db3df78e0ac8126073267644b8ed0b62d9,sha256:86f5c2dab29f3edc4f8c404d17e76391688cfc184c60980d09507f07e4b5c9b2,human-authored/deterministic-map-v1,replay:sha256:da4b4c9cef8db5fe529f965852036eb6ce1fc0c085d5d62f93b0eb02af7263cd,Withdrawn by prosecution(m),Withdrawn by prosecution(m),Aboriginal and Torres Strait Islander,SA,2024–25,Method of finalisation,"FDV Table 9 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by selected states and territories, 2023–24 to 2024–25"
2025-06-30,2025-06-30,CHAR_WITHDRAWN_BY_PROSECUTION,COUNT,INDIGENOUS_STATUS_ABORIGINAL_AND_TORRES_STRAIT_ISLANDER,TAS,2025-06-30,GROUP_METHOD_OF_FINALISATION,FDV_EXPERIMENTAL_ANZSOC_2023,defendant-count,person,0,observed,0,sha256:058cdc00df31d87c3137d56b6320abb88b0172995ffb23b35238410c1d3dc028,FDV Table 9,R50C14,sha256:9494f08d44726e45d3e50a955e569dc13477a3cc10429ed197ebd7bce78afdf7,criminal-courts-australia,sha256:d1dabd2023bde3ca36059657c268427d75750346e7fa7bb2de25e2d29a4b42ea,tidy.table-family-acceptance/v2,sha256:ceaf2f65b03657f7436082c381ad2a74e5b5307b4668f89a049882c829e6b408,sha256:3971401035f5696c2e81f647590056db3df78e0ac8126073267644b8ed0b62d9,sha256:86f5c2dab29f3edc4f8c404d17e76391688cfc184c60980d09507f07e4b5c9b2,human-authored/deterministic-map-v1,replay:sha256:da4b4c9cef8db5fe529f965852036eb6ce1fc0c085d5d62f93b0eb02af7263cd,Withdrawn by prosecution(m),Withdrawn by prosecution(m),Aboriginal and Torres Strait Islander,Tas.(a),2024–25,Method of finalisation,"FDV Table 9 Experimental data – Family and domestic violence defendants finalised, Summary characteristics by Indigenous status and by selected states and territories, 2023–24 to 2024–25"
